price,description,charge_type,DateUpdated
49.01,UMECLIDINIUM 62.5 MCG/ACTUATION BLISTER POWDER FOR INHALATION,standard,2020-03-25
2188.56,UNIT ELECTROSURGICAL AQUAMANTY ,standard,2020-03-25
540.97,UNIT ICEMAN W/UNIV. LOOP ,standard,2020-03-25
202.68,UNIT LD GIA 60-3.8 SGL USE ,standard,2020-03-25
228.19,UNIT LD GIA 60-3.8 SGL USE ,standard,2020-03-25
199.77,UNIT LD GIA 60-4.8 SGL USE ,standard,2020-03-25
296.34,UNIT LD GIA 80-3.8 SGL USE ,standard,2020-03-25
296.34,UNIT LD GIA 80-4.8 SGL USE ,standard,2020-03-25
163.74,UNIT LD TA 30-3.5 SGL USE ,standard,2020-03-25
197.30,UNIT LD TA 30-4.8 SGL USE ,standard,2020-03-25
152.29,UNIT LD TA 30-4.8 SGL USE ,standard,2020-03-25
202.83,UNIT LD TA 30-V3 SGL USE ,standard,2020-03-25
170.04,UNIT LD TA 30-V3 SGL USE ,standard,2020-03-25
211.51,UNIT LD TA 45-4.8 SGL USE ,standard,2020-03-25
174.70,UNIT LD TA 60-3.5 SGL USE ,standard,2020-03-25
174.70,UNIT LD TA 60-4.8 SGL USE ,standard,2020-03-25
180.86,UNIT LD TA 90-4.8 SGL USE ,standard,2020-03-25
8.49,UREA 15 GRAM ORAL POWDER PACKET,standard,2020-03-25
24.77,URSODIOL 300 MG CAPSULE,standard,2020-03-25
21.31,URSODIOL 300 MG CAPSULE,standard,2020-03-25
18.74,VALACYCLOVIR 500 MG TABLET,standard,2020-03-25
15.52,VALACYCLOVIR 500 MG TABLET,standard,2020-03-25
14.81,VALACYCLOVIR 500 MG TABLET,standard,2020-03-25
11.81,VALACYCLOVIR 500 MG TABLET,standard,2020-03-25
428.75,VALGANCICLOVIR 450 MG TABLET,standard,2020-03-25
113.62,VALGANCICLOVIR 450 MG TABLET,standard,2020-03-25
40.42,VALGANCICLOVIR 450 MG TABLET,standard,2020-03-25
530.83,VALGANCICLOVIR 50 MG/ML ORAL SOLUTION,standard,2020-03-25
396.95,VALGANCICLOVIR 50 MG/ML ORAL SOLUTION,standard,2020-03-25
153.82,VALPROATE SODIUM 500 MG/5 ML (100 MG/ML) INTRAVENOUS SOLUTION,standard,2020-03-25
83.83,VALPROATE SODIUM 500 MG/5 ML (100 MG/ML) INTRAVENOUS SOLUTION,standard,2020-03-25
32.50,VALPROATE SODIUM 500 MG/5 ML (100 MG/ML) INTRAVENOUS SOLUTION,standard,2020-03-25
17.46,VALPROATE SODIUM 500 MG/5 ML (100 MG/ML) INTRAVENOUS SOLUTION,standard,2020-03-25
3.01,VALPROIC ACID (AS SODIUM SALT) 250 MG/5 ML (5 ML) ORAL SOLUTION,standard,2020-03-25
2.26,VALPROIC ACID (AS SODIUM SALT) 250 MG/5 ML (5 ML) ORAL SOLUTION,standard,2020-03-25
0.63,VALPROIC ACID (AS SODIUM SALT) 250 MG/5 ML ORAL SOLUTION,standard,2020-03-25
4.07,VALPROIC ACID (AS SODIUM SALT) 500 MG/10 ML (10 ML) ORAL SOLUTION,standard,2020-03-25
2.08,VALPROIC ACID 250 MG CAPSULE,standard,2020-03-25
1.94,VALPROIC ACID 250 MG CAPSULE,standard,2020-03-25
40.96,VALSARTAN 160 MG TABLET,standard,2020-03-25
5.51,VALSARTAN 160 MG TABLET,standard,2020-03-25
2.23,VALSARTAN 160 MG TABLET,standard,2020-03-25
31.86,VALSARTAN 40 MG TABLET,standard,2020-03-25
26.68,VALSARTAN 40 MG TABLET,standard,2020-03-25
5.52,VALSARTAN 40 MG TABLET,standard,2020-03-25
2.34,VALSARTAN 40 MG TABLET,standard,2020-03-25
38.09,VALSARTAN 80 MG TABLET,standard,2020-03-25
1.66,VALSARTAN 80 MG TABLET,standard,2020-03-25
0.79,VALSARTAN 80 MG TABLET,standard,2020-03-25
39061.90,VALVE 19MM INSPIRIS RESILIA AOR [11500A19],standard,2020-03-25
58200.00,VALVE 19MM INTUITY ELITE  [8300ACD19],standard,2020-03-25
58200.00,VALVE 19MM INTUITY ELITE SYS  [8300KITB19],standard,2020-03-25
58200.00,VALVE 19MM INTUITY ELITE SYS  [8300KITB19A],standard,2020-03-25
39061.90,VALVE 21MM INSPIRIS RESILIA AOR [11500A21],standard,2020-03-25
58200.00,VALVE 21MM INTUITY ELITE  [8300ACD21],standard,2020-03-25
58200.00,VALVE 21MM INTUITY ELITE SYS  [8300KITB21A],standard,2020-03-25
20127.50,VALVE 21MM STENTED SUPRA EPIC AORTIC [ESP100-21-00],standard,2020-03-25
145500.00,VALVE 23MM EVOLUTPRO TRANSCATH (USE ITEM # 421205) [EVOLUTR-23-US^],standard,2020-03-25
145500.00,VALVE 23MM EVOLUTR AOR TRANSCATHETER [EVOLUTR-23-US],standard,2020-03-25
39061.90,VALVE 23MM INSPIRIS RESILIA AOR [11500A23],standard,2020-03-25
58200.00,VALVE 23MM INTUITY ELITE  [8300ACD23],standard,2020-03-25
58200.00,VALVE 23MM INTUITY ELITE SYS  [8300KITB23A],standard,2020-03-25
39061.90,VALVE 25MM INSPIRIS RESILIA AOR [11500A25],standard,2020-03-25
58200.00,VALVE 25MM INTUITY ELITE  [8300ACD25],standard,2020-03-25
58200.00,VALVE 25MM INTUITY ELITE SYS  [8300KITB25A],standard,2020-03-25
20127.50,VALVE 25MM MITRAL STENTED PORCINE EPIC [E100-25M-00],standard,2020-03-25
20127.50,VALVE 25MM STENTED SUPRA EPIC AORTIC [ESP100-25-00],standard,2020-03-25
145500.00,VALVE 26MM EVOLUTPRO TRANSCATHETER [EVOLUTPRO-26-US],standard,2020-03-25
39061.90,VALVE 27MM INSPIRIS RESILIA AOR [11500A27],standard,2020-03-25
58200.00,VALVE 27MM INTUITY ELITE  [8300ACD27],standard,2020-03-25
58200.00,VALVE 27MM INTUITY ELITE SYS  [8300KITB27A],standard,2020-03-25
20127.50,VALVE 27MM MITRAL STENTED PORCINE EPIC [E100-27M-00],standard,2020-03-25
145500.00,VALVE 29MM EVOLUTPRO TRANSCATHETER [EVOLUTPRO-29-US],standard,2020-03-25
39061.90,VALVE 29MM INSPIRIS RESILIA AOR [11500A29],standard,2020-03-25
20127.50,VALVE 29MM MITRAL STENTED PORCINE EPIC [E100-29M-00],standard,2020-03-25
20127.50,VALVE 31MM MITRAL STENTED PORCINE EPIC [E100-31M-00],standard,2020-03-25
20127.50,VALVE 33MM MITRAL STENTED PORCINE EPIC [E100-33M-00],standard,2020-03-25
145500.00,VALVE 34MM EVOLUTR TRN CATH AOR [EVOLUTR-34-US],standard,2020-03-25
10670.00,VALVE 4.0 ENDBR ZEPHYR  [EBV-TS-4.0],standard,2020-03-25
10670.00,VALVE 4.0 LP SHRT ENDBR ZEPHYR  [EBV-TS-4.0-LP],standard,2020-03-25
10670.00,VALVE 5.5 ENDBR ZEPHYR  [EBV-TS-5.5],standard,2020-03-25
16550.63,VALVE ADJ POLARIS 30-200 ANTECHAMBER AND SIPHONX [SPVA],standard,2020-03-25
13.58,VALVE ANTI REFLUX  [8888266197],standard,2020-03-25
17460.00,VALVE AOR 19MM CONFORM-X  [ONXACE-19],standard,2020-03-25
17460.00,VALVE AOR 21MM CONFORM-X  [ONXACE-21],standard,2020-03-25
17460.00,VALVE AOR 23MM CONFORM-X  [ONXACE-23],standard,2020-03-25
145500.00,VALVE AOR 23MM TRANSCATHETER EVOLUTTM PRO+ [EVPROPLUS-23US],standard,2020-03-25
17460.00,VALVE AOR 25MM CONFORM-X  [ONXACE-25],standard,2020-03-25
145500.00,VALVE AOR 26MM TRANSCATHETER EVOLUTTM PRO+ [EVPROPLUS-26US],standard,2020-03-25
17460.00,VALVE AOR 27/29MM CONFORM-X  [ONXAC27-79],standard,2020-03-25
145500.00,VALVE AOR 29MM TRANSCATHETER EVOLUTTM PRO+ [EVPROPLUS-29US],standard,2020-03-25
145500.00,VALVE AOR 34MM TRANSCATHETER EVOLUTTM PRO+ [EVPROPLUS-34US],standard,2020-03-25
26675.00,VALVE AOR AVALUS 19MM  [40019],standard,2020-03-25
26675.00,VALVE AOR AVALUS 21MM  [40021],standard,2020-03-25
27281.25,VALVE AOR AVALUS 23MM  [40023],standard,2020-03-25
26675.00,VALVE AOR AVALUS 25MM  [40025],standard,2020-03-25
26675.00,VALVE AOR AVALUS 27MM  [40027],standard,2020-03-25
58200.00,VALVE AOR INTUITY ELITE 25MM  [8300AB25MM],standard,2020-03-25
57870.20,VALVE AOR LG 24MMX7.5CM CADRIOGRAFT [HVA-L],standard,2020-03-25
30530.75,VALVE AORTIC 19MM MAGNA PRICRD W/ THERMAFIX [3000TFX19MM],standard,2020-03-25
28590.75,VALVE AORTIC 19MM TRIFECTA  [TF-19A],standard,2020-03-25
30530.75,VALVE AORTIC 21MM MAGNA PRICRD W/ THERMAFIX [3000TFX21MM],standard,2020-03-25
21825.00,VALVE AORTIC 21MM RSR PRICRD W/ THERMAFIX [2800TFX21MM],standard,2020-03-25
25195.75,VALVE AORTIC 21MM RSR PRICRD W/ THERMAFIX [2800TFX21MM],standard,2020-03-25
28590.75,VALVE AORTIC 21MM TRIFECTA  [TF-21A],standard,2020-03-25
30530.75,VALVE AORTIC 23MM MAGNA PRICRD W/ THERMAFIX [3000TFX23MM],standard,2020-03-25
21825.00,VALVE AORTIC 23MM RSR PRICRD W/ THERMAFIX [2800TFX23MM],standard,2020-03-25
25195.75,VALVE AORTIC 23MM RSR PRICRD W/ THERMAFIX [2800TFX23MM],standard,2020-03-25
28590.75,VALVE AORTIC 23MM TRIFECTA  [TF-23A],standard,2020-03-25
30530.75,VALVE AORTIC 25MM MAGNA PRICRD W/ THERMAFIX [3000TFX25MM],standard,2020-03-25
21825.00,VALVE AORTIC 25MM RSR PRICRD W/ THERMAFIX [2800TFX25MM],standard,2020-03-25
25195.75,VALVE AORTIC 25MM RSR PRICRD W/ THERMAFIX [2800TFX25MM],standard,2020-03-25
28590.75,VALVE AORTIC 25MM TRIFECTA  [TF-25A],standard,2020-03-25
30530.75,VALVE AORTIC 27MM MAGNA PRICRD W/ THERMAFIX [3000TFX27MM],standard,2020-03-25
21825.00,VALVE AORTIC 27MM RSR PRICRD W/ THERMAFIX [2800TFX27MM],standard,2020-03-25
28590.75,VALVE AORTIC 27MM TRIFECTA  [TF-27A],standard,2020-03-25
30530.75,VALVE AORTIC 29MM MAGNA PRICRD W/ THERMAFIX [3000TFX29MM],standard,2020-03-25
21825.00,VALVE AORTIC 29MM RSR PRICRD W/ THERMAFIX [2800TFX29MM],standard,2020-03-25
25195.75,VALVE AORTIC 29MM RSR PRICRD W/ THERMAFIX [2800TFX29MM],standard,2020-03-25
28590.75,VALVE AORTIC 29MM TRIFECTA  [TF-29A],standard,2020-03-25
77260.50,VALVE AORTIC AND CONDUIT HUMAN HEART [AV00],standard,2020-03-25
17945.00,VALVE AORTIC CARBO SA 21MM  [S5-021],standard,2020-03-25
17945.00,VALVE AORTIC CARBO SA 27MM  [S5-027],standard,2020-03-25
30045.75,VALVE AORTIC MAGNA EASE 19MM TFX [3300TFX19MM],standard,2020-03-25
30045.75,VALVE AORTIC MAGNA EASE 21MM TFX [3300TFX21MM],standard,2020-03-25
30045.75,VALVE AORTIC MAGNA EASE 23MM TFX [3300TFX23MM],standard,2020-03-25
30045.75,VALVE AORTIC MAGNA EASE 25MM TFX [3300TFX25MM],standard,2020-03-25
30045.75,VALVE AORTIC MAGNA EASE 27MM TFX [3300TFX27MM],standard,2020-03-25
30045.75,VALVE AORTIC MAGNA EASE 29MM TFX [3300TFX29MM],standard,2020-03-25
33343.75,VALVE AORTIC ON-X 25MM  [ONXAAP-25],standard,2020-03-25
16247.50,VALVE AORTIC REGENT 19MM  [19AGFN-756],standard,2020-03-25
16490.00,VALVE AORTIC REGENT 21MM  [21AGFN-756],standard,2020-03-25
16490.00,VALVE AORTIC REGENT 23MM  [23AGFN-756],standard,2020-03-25
16490.00,VALVE AORTIC REGENT 25MM  [25AGFN-756],standard,2020-03-25
16247.50,VALVE AORTIC ST JUDE HP 17MM  [17AHPJ-505],standard,2020-03-25
16490.00,VALVE AORTIC ST JUDE HP 27  [27AGFN-756],standard,2020-03-25
26311.25,VALVE AORTIC SUPRA 19MM  [B10SP-19],standard,2020-03-25
20749.42,VALVE CERTAS PLS PRGM  [82-8800PL],standard,2020-03-25
25220.00,VALVE CONDUIT 25MM  [502AG25],standard,2020-03-25
22795.00,VALVE CONDUIT 29MM  [29CAVGJ-514],standard,2020-03-25
22795.00,VALVE CONDUIT 31MM  [31CAVGJ-514],standard,2020-03-25
17144.75,VALVE CONDUIT EXP 23MM  [23MECJ-502],standard,2020-03-25
22795.00,VALVE CONDUIT ST JUDE 27MM  [27CAVGJ-514],standard,2020-03-25
7459.88,VALVE DELTA REG 1.5  [42823],standard,2020-03-25
7459.88,VALVE DELTA REG PERFORMANCE 1  [42822],standard,2020-03-25
7459.88,VALVE DELTA REG PERFORMANCE 2  [42824],standard,2020-03-25
7459.88,VALVE DELTA SM (PEDS) 1.5  [42813],standard,2020-03-25
7459.88,VALVE DELTA SM PERFORMANCE 2 ( PEDS) [42814],standard,2020-03-25
7459.88,VALVE DELTA SM PERFORMANCE I  [42812],standard,2020-03-25
20127.50,VALVE EPIC SUPRA 23MM  [ESP100-23-00],standard,2020-03-25
20127.50,VALVE EPIC SUPRA AORTIC TISSUE  19MM [ESP100-19-00],standard,2020-03-25
31636.55,VALVE FREESTYLE 995 19MM  [FR995-19],standard,2020-03-25
31636.55,VALVE FREESTYLE 995 21MM  [FR995-21],standard,2020-03-25
31636.55,VALVE FREESTYLE 995 23MM  [FR995-23],standard,2020-03-25
31636.55,VALVE FREESTYLE 995 25MM  [FR995-25],standard,2020-03-25
31636.55,VALVE FREESTYLE 995 27MM  [FR995-27],standard,2020-03-25
31636.55,VALVE FREESTYLE 995 29MM  [FR995-29],standard,2020-03-25
157625.00,VALVE HEART 23MM TRANSCATH SAPIEN XT W/ ASCENDRA+ SYSTEM [9355ASP23A],standard,2020-03-25
157625.00,VALVE HEART 26MM TRANSCATH SAPIEN XT W/ ASCENDRA+ SYSTEM [9355ASP26A],standard,2020-03-25
157625.00,VALVE HEART 29MM TRANSCATH SAPIEN XT W/ ASCENDRA+ SYSTEM [9355ASP29A],standard,2020-03-25
25583.75,VALVE HEART PERICARDL AOR 21MM  [LXA21],standard,2020-03-25
157625.00,VALVE HRT 20MM SAPIEN 3 TRANSCATHETER [9600TFX20A],standard,2020-03-25
17164.15,VALVE HRT 21MM HANCOCK II ULT AOR [T505U221],standard,2020-03-25
17164.15,VALVE HRT 23MM HANCOCK II ULT AOR [T505U223],standard,2020-03-25
17164.15,VALVE HRT 25MM HANCOCK II MTRL  [T510C25],standard,2020-03-25
17164.15,VALVE HRT 25MM HANCOCK II ULT AOR [T505U225],standard,2020-03-25
157625.00,VALVE HRT 26MM SAPIEN 3 TRANSCATHETER [9600CM26A],standard,2020-03-25
17460.00,VALVE HRT 27-29MM ON-X PROS W/ STD SW RNG [ONXM-27/29],standard,2020-03-25
17164.15,VALVE HRT 27MM HANCOCK II MTRL  [T510C27],standard,2020-03-25
17164.15,VALVE HRT 27MM HANCOCK II ULT AOR [T505U227],standard,2020-03-25
25583.75,VALVE HRT 27MM PRICRD AOR  [LXA27],standard,2020-03-25
17164.15,VALVE HRT 29MM HANCOCK II MTRL  [T510C29],standard,2020-03-25
17164.15,VALVE HRT 29MM HANCOCK II ULT AOR [T505U229],standard,2020-03-25
157625.00,VALVE HRT 29MM SAPIEN 3 TRANSCATHETER [9600CM29A],standard,2020-03-25
17164.15,VALVE HRT 31MM HANCOCK II MTRL  [T510C31],standard,2020-03-25
17164.15,VALVE HRT 33MM HANCOCK II MTRL  [T510C33],standard,2020-03-25
2032.15,VALVE MEDPOR THN NSL  [7167],standard,2020-03-25
29075.75,VALVE MITRAL 25MM MAGNA EASE PERICARDIAL W/THERMAFIX [7300TFX25],standard,2020-03-25
21825.00,VALVE MITRAL 25MM PERIMOUNT + W/TRICENTRIX HOLDER [6900PTFX25],standard,2020-03-25
20370.00,VALVE MITRAL 27MM  [500DM27],standard,2020-03-25
29075.75,VALVE MITRAL 27MM MAGNA EASE PERICARDIAL W/THERMAFIX [7300TFX27],standard,2020-03-25
21825.00,VALVE MITRAL 27MM PERIMOUNT + W/TRICENTRIX HOLDER [6900PTFX27],standard,2020-03-25
20370.00,VALVE MITRAL 29MM  [500DM29],standard,2020-03-25
29075.75,VALVE MITRAL 29MM MAGNA EASE PERICARDIAL W/THERMAFIX [7300TFX29],standard,2020-03-25
21825.00,VALVE MITRAL 29MM PERIMOUNT + W/TRICENTRIX HOLDER [6900PTFX29],standard,2020-03-25
20370.00,VALVE MITRAL 31MM  [500DM31],standard,2020-03-25
29075.75,VALVE MITRAL 31MM MAGNA EASE PERICARDIAL W/THERMAFIX [7300TFX31],standard,2020-03-25
21825.00,VALVE MITRAL 31MM PERIMOUNT + W/TRICENTRIX HOLDER [6900PTFX31],standard,2020-03-25
20370.00,VALVE MITRAL 33MM  [500DM33],standard,2020-03-25
29075.75,VALVE MITRAL 33MM MAGNA EASE PERICARDIAL W/THERMAFIX [7300TFX33],standard,2020-03-25
21825.00,VALVE MITRAL 33MM PERIMOUNT + W/TRICENTRIX HOLDER [6900PTFX33],standard,2020-03-25
17144.75,VALVE MITRAL 35MM  [35MJ-501],standard,2020-03-25
17945.00,VALVE MITRAL CARBOMEDICS SZ 23  [F7-023],standard,2020-03-25
17945.00,VALVE MITRAL CARBOMEDICS SZ 25  [F7-025],standard,2020-03-25
17945.00,VALVE MITRAL CARBOMEDICS SZ 27  [F7-027],standard,2020-03-25
17945.00,VALVE MITRAL CARBOMEDICS SZ 29  [F7-029],standard,2020-03-25
17945.00,VALVE MITRAL CARBOMEDICS SZ 31  [F7-031],standard,2020-03-25
17945.00,VALVE MITRAL CARBOMEDICS SZ 33  [F7-033],standard,2020-03-25
16247.50,VALVE MITRAL ST JUDE EXP 25MM  [25MECJ-502],standard,2020-03-25
17144.75,VALVE MITRAL ST JUDE EXP 27MM  [27MECJ-502],standard,2020-03-25
17144.75,VALVE MITRAL ST JUDE EXP 29MM  [29MECJ-502],standard,2020-03-25
17144.75,VALVE MITRAL ST JUDE EXP 31MM  [31MECJ-502],standard,2020-03-25
17144.75,VALVE MITRAL ST JUDE EXP 33MM  [33MECJ-502],standard,2020-03-25
16247.50,VALVE MITRAL ST JUDE STD 23MM  [23MJ-501],standard,2020-03-25
16247.50,VALVE MITRAL ST JUDE STD 25MM  [25MJ-501],standard,2020-03-25
16247.50,VALVE MITRAL ST JUDE STD 27MM  [27MJ-501],standard,2020-03-25
16247.50,VALVE MITRAL ST JUDE STD 29MM  [29MJ-501],standard,2020-03-25
16247.50,VALVE MITRAL ST JUDE STD 31MM  [31MJ-501],standard,2020-03-25
16247.50,VALVE MITRAL STD 33MM  [33MJ-501],standard,2020-03-25
24735.00,VALVE MITRAL SUPRA 33 MM  [B10-33M-00],standard,2020-03-25
17460.00,VALVE MTRL 25/33MM CONFORM-X  [ONXMC-25/33],standard,2020-03-25
23346.98,VALVE STRATA  [42866],standard,2020-03-25
22741.65,VALVE SZ 19 MOSIAC ULT  [305U219],standard,2020-03-25
23110.25,VALVE SZ 21 MOSIAC ULT  [305U221],standard,2020-03-25
22741.65,VALVE SZ 21 MOSIAC ULT  [305U221],standard,2020-03-25
23110.25,VALVE SZ 23 MOSIAC ULT  [305U223],standard,2020-03-25
22741.65,VALVE SZ 23 MOSIAC ULT  [305U223],standard,2020-03-25
23110.25,VALVE SZ 25 MOSIAC MTRL  [310C25],standard,2020-03-25
23110.25,VALVE SZ 25 MOSIAC ULT  [305U225],standard,2020-03-25
23110.25,VALVE SZ 27 MOSIAC MTRL  [310C27],standard,2020-03-25
22741.65,VALVE SZ 27 MOSIAC MTRL  [310C27],standard,2020-03-25
23110.25,VALVE SZ 27 MOSIAC ULT  [305U227],standard,2020-03-25
22741.65,VALVE SZ 27 MOSIAC ULT  [305U227],standard,2020-03-25
23110.25,VALVE SZ 29 MOSIAC MTRL  [310C29],standard,2020-03-25
22741.65,VALVE SZ 29 MOSIAC MTRL  [310C29],standard,2020-03-25
23110.25,VALVE SZ 29 MOSIAC ULT  [305U229],standard,2020-03-25
22741.65,VALVE SZ 29 MOSIAC ULT  [305U229],standard,2020-03-25
23110.25,VALVE SZ 31 MOSIAC MTRL  [310C31],standard,2020-03-25
22741.65,VALVE SZ 31 MOSIAC MTRL  [310C31],standard,2020-03-25
23110.25,VALVE SZ 33 MOSIAC MTRL  [310C33],standard,2020-03-25
22741.65,VALVE SZ 33 MOSIAC MTRL  [310C33],standard,2020-03-25
146.37,VALVE TRUMPET W/ PULSEWAVE ,standard,2020-03-25
10665.15,VALVULOTOME EXPANDBL LEMAITRE ,standard,2020-03-25
130.95,VANCOMYCIN 1 GRAM/200 ML IN DEXTROSE 5 % INTRAVENOUS PIGGYBACK,standard,2020-03-25
100.15,"VANCOMYCIN 1,000 MG INTRAVENOUS INJECTION",standard,2020-03-25
77.79,"VANCOMYCIN 1,000 MG INTRAVENOUS INJECTION",standard,2020-03-25
77.12,"VANCOMYCIN 1,000 MG INTRAVENOUS INJECTION",standard,2020-03-25
36.38,"VANCOMYCIN 1,000 MG INTRAVENOUS INJECTION",standard,2020-03-25
19.40,"VANCOMYCIN 1,000 MG INTRAVENOUS INJECTION",standard,2020-03-25
1037.95,VANCOMYCIN 10 GRAM INTRAVENOUS SOLUTION,standard,2020-03-25
1030.63,VANCOMYCIN 10 GRAM INTRAVENOUS SOLUTION,standard,2020-03-25
480.10,VANCOMYCIN 10 GRAM INTRAVENOUS SOLUTION,standard,2020-03-25
24.25,VANCOMYCIN 10 GRAM IV SOLUTION,standard,2020-03-25
11.13,VANCOMYCIN 10 GRAM IV SOLUTION,standard,2020-03-25
10.96,VANCOMYCIN 125 MG CAPSULE,standard,2020-03-25
6.06,VANCOMYCIN 125 MG CAPSULE,standard,2020-03-25
2.43,VANCOMYCIN 125 MG CAPSULE,standard,2020-03-25
11.23,VANCOMYCIN 25 MG/ML ORAL SOLUTION,standard,2020-03-25
431.31,VANCOMYCIN 5 GRAM INTRAVENOUS SOLUTION,standard,2020-03-25
385.58,VANCOMYCIN 5 GRAM INTRAVENOUS SOLUTION,standard,2020-03-25
242.45,VANCOMYCIN 5 GRAM INTRAVENOUS SOLUTION,standard,2020-03-25
51.85,VANCOMYCIN 500 MG INTRAVENOUS SOLUTION,standard,2020-03-25
38.99,VANCOMYCIN 500 MG INTRAVENOUS SOLUTION,standard,2020-03-25
33.95,VANCOMYCIN 500 MG INTRAVENOUS SOLUTION,standard,2020-03-25
37.83,VANCOMYCIN 500 MG/100 ML IN DEXTROSE 5 % INTRAVENOUS PIGGYBACK,standard,2020-03-25
78.57,VANCOMYCIN 750 MG/150 ML IN DEXTROSE 5 % INTRAVENOUS PIGGYBACK,standard,2020-03-25
39809.29,VARICELLA-ZOSTER IMMUNE GLOB-MALTOSE 125 UNIT/1.2 ML IM SOLUTION,standard,2020-03-25
3744.20,VASCULAR PLUG 10MM  [9-PLUG-010],standard,2020-03-25
871.98,VASOPRESSIN 20 UNIT/ML INTRAVENOUS SOLUTION,standard,2020-03-25
509.25,VASOVIEW ACCESSORY PACK HARVES TING SYSTEM,standard,2020-03-25
41.23,VECURONIUM BROMIDE 10 MG INTRAVENOUS SOLUTION,standard,2020-03-25
35.07,VECURONIUM BROMIDE 10 MG INTRAVENOUS SOLUTION,standard,2020-03-25
29.10,VECURONIUM BROMIDE 10 MG INTRAVENOUS SOLUTION,standard,2020-03-25
21.44,VECURONIUM BROMIDE 10 MG INTRAVENOUS SOLUTION,standard,2020-03-25
20.61,VECURONIUM BROMIDE 10 MG INTRAVENOUS SOLUTION,standard,2020-03-25
12.61,VECURONIUM BROMIDE 10 MG INTRAVENOUS SOLUTION,standard,2020-03-25
82.45,VECURONIUM BROMIDE 20 MG INTRAVENOUS SOLUTION,standard,2020-03-25
63.97,VECURONIUM BROMIDE 20 MG INTRAVENOUS SOLUTION,standard,2020-03-25
58.20,VECURONIUM BROMIDE 20 MG INTRAVENOUS SOLUTION,standard,2020-03-25
53.35,VECURONIUM BROMIDE 20 MG INTRAVENOUS SOLUTION,standard,2020-03-25
31374.17,VEDOLIZUMAB 300 MG INTRAVENOUS SOLUTION,standard,2020-03-25
18802.48,VEIN CRYO FEM 19CM  [FV-21],standard,2020-03-25
25107.48,VEIN CRYO FEM 25CM  [FV21-30],standard,2020-03-25
39673.00,VEIN SAPHENOUS 4-5MM X 66CM  [V010-60],standard,2020-03-25
50658.25,VEIN SAPHENOUS 4-5MMX76CM  [V010],standard,2020-03-25
39673.00,VEIN SAPHENOUS 4MM -5MM X 40CM  [V010-40],standard,2020-03-25
40691.50,VEIN SAPHENOUS 4MM-6MMX69CM  [V010-69],standard,2020-03-25
40691.50,VEIN SAPHENOUS 6MM-6MMX79CM  [V010-70],standard,2020-03-25
55.66,"VENLAFAXINE ER 37.5 MG CAPSULE,EXTENDED RELEASE 24 HR",standard,2020-03-25
2.49,"VENLAFAXINE ER 37.5 MG CAPSULE,EXTENDED RELEASE 24 HR",standard,2020-03-25
2.02,"VENLAFAXINE ER 37.5 MG CAPSULE,EXTENDED RELEASE 24 HR",standard,2020-03-25
1.98,"VENLAFAXINE ER 37.5 MG CAPSULE,EXTENDED RELEASE 24 HR",standard,2020-03-25
1.13,"VENLAFAXINE ER 37.5 MG CAPSULE,EXTENDED RELEASE 24 HR",standard,2020-03-25
68.26,"VENLAFAXINE ER 75 MG CAPSULE,EXTENDED RELEASE 24 HR",standard,2020-03-25
2.65,"VENLAFAXINE ER 75 MG CAPSULE,EXTENDED RELEASE 24 HR",standard,2020-03-25
2.22,"VENLAFAXINE ER 75 MG CAPSULE,EXTENDED RELEASE 24 HR",standard,2020-03-25
0.69,"VENLAFAXINE ER 75 MG CAPSULE,EXTENDED RELEASE 24 HR",standard,2020-03-25
0.50,VERAPAMIL 120 MG TABLET,standard,2020-03-25
77.96,VERAPAMIL 2.5 MG/ML INTRAVENOUS SOLUTION,standard,2020-03-25
70.18,VERAPAMIL 2.5 MG/ML INTRAVENOUS SOLUTION,standard,2020-03-25
39.96,VERAPAMIL 2.5 MG/ML INTRAVENOUS SOLUTION,standard,2020-03-25
35.30,VERAPAMIL 2.5 MG/ML INTRAVENOUS SOLUTION,standard,2020-03-25
3.44,VERAPAMIL 2.5 MG/ML INTRAVENOUS SOLUTION,standard,2020-03-25
0.75,VERAPAMIL 40 MG TABLET,standard,2020-03-25
0.50,VERAPAMIL 80 MG TABLET,standard,2020-03-25
9.37,"VERAPAMIL ER (SR) 120 MG TABLET,EXTENDED RELEASE",standard,2020-03-25
7.25,"VERAPAMIL ER (SR) 120 MG TABLET,EXTENDED RELEASE",standard,2020-03-25
2.92,"VERAPAMIL ER (SR) 120 MG TABLET,EXTENDED RELEASE",standard,2020-03-25
10.07,"VERAPAMIL ER (SR) 180 MG TABLET,EXTENDED RELEASE",standard,2020-03-25
1.04,"VERAPAMIL ER (SR) 180 MG TABLET,EXTENDED RELEASE",standard,2020-03-25
10.24,"VERAPAMIL ER (SR) 240 MG TABLET,EXTENDED RELEASE",standard,2020-03-25
0.72,"VERAPAMIL ER (SR) 240 MG TABLET,EXTENDED RELEASE",standard,2020-03-25
4025.50,VIAL GRANULES CONDUIT 10CC  [276101010],standard,2020-03-25
208.89,VINBLASTINE 1 MG/ML INTRAVENOUS SOLUTION,standard,2020-03-25
55.78,VINCRISTINE 1 MG/ML INTRAVENOUS SOLUTION,standard,2020-03-25
51.80,VINCRISTINE 2 MG/2 ML INTRAVENOUS SOLUTION,standard,2020-03-25
