price,description,charge_type,DateUpdated
"7,097",STEM PRESSFIT 11MMX120MM,standard,2020-03-23
"7,097",STEM PRESSFIT 12MMX120MM,standard,2020-03-23
"7,097",STEM PRESSFIT 12MMX160MM,standard,2020-03-23
"6,588",STEM PRESSFIT 13MMX120MM,standard,2020-03-23
"7,097",STEM PRESSFIT 13MMX160MM,standard,2020-03-23
"7,097",STEM PRESSFIT 14MM X 120MM,standard,2020-03-23
"7,097",STEM PRESSFIT 14MM X 160MM,standard,2020-03-23
"7,097",STEM PRESSFIT 15MM X 120MM,standard,2020-03-23
"7,097",STEM PRESSFIT 15MMX160MM,standard,2020-03-23
"7,097",STEM PRESSFIT 16MMX120MM,standard,2020-03-23
"7,097",STEM PRESSFIT 16MMX160MM,standard,2020-03-23
"7,387",STEM PRESSFIT 16MMX220MM 71424069,standard,2020-03-23
"7,097",STEM PRESSFIT 18MMX120MM,standard,2020-03-23
"7,097",STEM PRESSFIT 18MMX160MM,standard,2020-03-23
"7,097",STEM PRESSFIT 20MM X 1 (71424053),standard,2020-03-23
"18,098",STEM PROSTALAC SZ1 105 154106000,standard,2020-03-23
"8,734",STEM RAD EXPLOR 7X26 11210062,standard,2020-03-23
"8,734",STEM RAD EXPLOR 8X28 11210063,standard,2020-03-23
"13,480",STEM RAD HEAD 5.5MM+2 496S255,standard,2020-03-23
"13,480",STEM RAD HEAD 7.5MM 496S075,standard,2020-03-23
"8,734",STEM RADIAL 6X24 11210061,standard,2020-03-23
"29,774",STEM REDAPT FEM SZ17H 71354724,standard,2020-03-23
"29,774",STEM REDAPT SZ16 190 71354465,standard,2020-03-23
"29,774",STEM REDAPT SZ19 190 71354468,standard,2020-03-23
"26,258",STEM RESTOR SZ8 30X155 S26510812,standard,2020-03-23
"28,017",STEM RESTOR SZ9 -5MM S26510915,standard,2020-03-23
"19,831",STEM REUNION HUM 10X123 55680010,standard,2020-03-23
"22,984",STEM REUNIONRFX HUM9X118 55680009,standard,2020-03-23
"22,984",STEM RFX HUM 7X113 55680007,standard,2020-03-23
"15,909",STEM SECURE FIT 132*,standard,2020-03-23
"13,904",STEM SECURFIT SZ10 60521035S,standard,2020-03-23
"24,187",STEM SHOULD 6X83 LNG 113626,standard,2020-03-23
"7,299",STEM SMR CEMENTLESS23MM 130415230,standard,2020-03-23
"11,851",STEM SZ0 12/14 CONE 75018400,standard,2020-03-23
"15,909",STEM SZ11 127D 40MM 60521140S,standard,2020-03-23
"15,909",STEM SZ11 132DEG 40MM 60511140S,standard,2020-03-23
"6,650",STEM TRI PRESSFIT20X100MM5565S020,standard,2020-03-23
"4,636",STEM UNIV 150X12 867440,standard,2020-03-23
"28,335",STEMHUM14X170SHOULDREV00434901417,standard,2020-03-23
816,STENT 6FRX24 CM BLACK SILICONE,standard,2020-03-23
816,STENT 6FRX26 CM BLACK SILICONE,standard,2020-03-23
"6,389",STENT 8X20MMX75CM 6F M001712160,standard,2020-03-23
"10,395","STENT CATHETER, NON COATED",standard,2020-03-23
"2,184",STENT COATED W/DELIVERY SYSTEM,standard,2020-03-23
"33,470",STENT ENTERPRISE 4.5 14 ENF451412,standard,2020-03-23
"33,470",STENT ENTERPRISE 4.5 22 ENF452212,standard,2020-03-23
"33,470",STENT ENTERPRISE 4.5 28 ENF452800,standard,2020-03-23
"33,470",STENT ENTERPRISE 4.5 28 ENF452812,standard,2020-03-23
"33,470",STENT ENTERPRISE 4.5 37 ENF453712,standard,2020-03-23
623,STENT INLAY 6X22,standard,2020-03-23
623,STENT INLAY 6X24,standard,2020-03-23
623,STENT INLAY 6X26,standard,2020-03-23
623,STENT INLAY 6X28,standard,2020-03-23
623,STENT INLAY 7X24,standard,2020-03-23
"13,136",STENT LIFESTREAM US LSMU0800377,standard,2020-03-23
"9,049",STENT PERIPH5X80X120 S50080120P6,standard,2020-03-23
"20,317",STENT SYSTEM CAROTID (SUPPLY),standard,2020-03-23
"16,301",STENT SYSTEM PERIPHERAL (SUPPLY),standard,2020-03-23
660,STENT URET 4.7FR 22-32 788400,standard,2020-03-23
744,STENT URET 4.7FR 22-32CM G14916,standard,2020-03-23
623,STENT URET 4.7FR 24CM 778424,standard,2020-03-23
623,STENT URET 4.7FR 26CM 778426,standard,2020-03-23
660,STENT URET 6FR 22-32CM 788600,standard,2020-03-23
744,STENT URET 6FR 22-32CM G14836,standard,2020-03-23
"1,555",STENT URET 7FRX90CM 5230600,standard,2020-03-23
450,STENT URET INLAY 7FRX26CM 778726,standard,2020-03-23
450,STENT URET INLAY4.7FRX20CM 778420,standard,2020-03-23
450,STENT URET INLAY4.7FRX22CM 778422,standard,2020-03-23
450,STENT URET INLAY4.7FRX28CM 778428,standard,2020-03-23
682,STENT URET OPTIMA 4.7FR 787400,standard,2020-03-23
682,STENT URET OPTIMA 6FR22-32 787600,standard,2020-03-23
817,STENT UTET 4.7FR 22-32CM 786400,standard,2020-03-23
"14,446","STENT, ENDOPROSTHESIS COVERED",standard,2020-03-23
"10,104","STENT, MED, 5FR SHAFT, ALL",standard,2020-03-23
"1,114","STENT, URET & NEPHROURETERAL ALL",standard,2020-03-23
"17,415","STENT,CAROTID,PRECISE,CORDIS",standard,2020-03-23
"7,674","STENT,EXPRESSLD-ILIAC/BILIARY OTW",standard,2020-03-23
"16,569","STENT,RX ACCULINK,ABBOTT",standard,2020-03-23
"6,507","STENT,WALL,UNISTEP,ERCP 10X80",standard,2020-03-23
"6,393",STENTINNOVA8X60X75 3086070,standard,2020-03-23
"1,032",STEPDRILL T2 RECONT 18063026S,standard,2020-03-23
"1,477",STERILE LIGHT ILLUMINATOR54LC5200,standard,2020-03-23
24,STERILE WATER FOR INJ (10ML),standard,2020-03-23
8,STERILE WATER FOR INJ (20 ML),standard,2020-03-23
14,STERILE WATER FOR INJ (50ML),standard,2020-03-23
57,"STERILE WATER FOR INJ, (1000ML)",standard,2020-03-23
255,STERNUM,standard,2020-03-23
328,"STIMULATOR,NERVE,VARI-SLIM,3,85",standard,2020-03-23
"1,722",STITCH KIT SUTURE DAVINCI SK002A,standard,2020-03-23
307,STONE ANALYSIS,standard,2020-03-23
100,STOOL FECAL LEUKOCYTES,standard,2020-03-23
208,STOOL OVA & PARASITES,standard,2020-03-23
42,STRAP CLAVICLE,standard,2020-03-23
301,STRAPPING OF SHOULDER,standard,2020-03-23
478,STRAPPING UNNA BOOT,standard,2020-03-23
678,"STRAPPING, TOES",standard,2020-03-23
235,STREP A ASSAY W/OPTIC,standard,2020-03-23
135,STREPTOZYME,standard,2020-03-23
"2,103",STRESS ECHO,standard,2020-03-23
"2,504",STRESS ECHO W/ CONTRAST,standard,2020-03-23
"1,862",STRESS ECHO W/DOBUTAMINE,standard,2020-03-23
"1,248",STRESS TEST - TRACING ONLY,standard,2020-03-23
"9,146",STRUT HEXAPOD MED 49350030,standard,2020-03-23
"8,582",STRUT HEXAPOD SHORT 49350020,standard,2020-03-23
"8,582",STRUT HEXAPOD XSHORT 49350010,standard,2020-03-23
"5,540",STRUT HOFF SHORT119-161 49330120,standard,2020-03-23
"5,911",STRUT TELESCOP177-277HOFF49330180,standard,2020-03-23
"5,540",STRUT TELESCOPIC MED 49330140,standard,2020-03-23
"2,771",STRUT TELESCOPIC SM 9560502,standard,2020-03-23
"6,679",STRUT TRUELOK 45MM-101 5010100,standard,2020-03-23
"6,679",STRUT TRUELOK 92-122 5010200,standard,2020-03-23
"6,679",STRUT TRUELOK LRG 156-318 5010400,standard,2020-03-23
"6,679",STRUT TRUELOK MED 114-184 5010300,standard,2020-03-23
13,"SUCCINYCHOLINE CHL,@20MG,INJ(200)",standard,2020-03-23
43,"SUCCINYCHOLINE,@ 20MG,INJ(200SYR)",standard,2020-03-23
169,SUCKER INTRACARDIAC DISP8MM 4300S,standard,2020-03-23
2,SUCRALFATE 1GM TAB,standard,2020-03-23
79,"SUCRALFATE SUSP, 1GM/10ML (U/D)",standard,2020-03-23
41,SUCROSE SOLN 11%,standard,2020-03-23
154,SUCTION BY RESP THERAPY,standard,2020-03-23
177,SUCTION CHEST DRAIN OASIS 3600100,standard,2020-03-23
"1,284",SUCTION IRR8MM ENDO DAVINCI410299,standard,2020-03-23
"1,664",SUCTION IRRIGATOR DAVINCI 428054,standard,2020-03-23
"1,605",SUCTION MALL FUSION LRG 9735019,standard,2020-03-23
201,"SUCTION,IRRIG,SIMPULSE,SPIT/SUCK",standard,2020-03-23
30,SUFENTANIL 50 MCG INJ AMP,standard,2020-03-23
99,SUFENTANIL INJ 250MCG/5ML,standard,2020-03-23
51,"SUFENTANIL INJ, 100MCG/2ML",standard,2020-03-23
587,"SUGAMMADEX 200MG/2ML VIAL,INJ",standard,2020-03-23
215,"SUGAMMADEX 500MG/5ML VIAL,INJ",standard,2020-03-23
55,"SUGARS,SINGLE QUANT,EA.SPEC.",standard,2020-03-23
346,SULFACETAMIDE OPHTH SOLN 10% 2.5,standard,2020-03-23
9,SULFASALAZINE TAB 200 MG,standard,2020-03-23
1,SULFASALAZINE TAB 500MG,standard,2020-03-23
353,SULFONLYLUREA SCREEN - BLOOD,standard,2020-03-23
482,"SUMATRIPTAN INJ, 6MG/0.5ML",standard,2020-03-23
142,"SUMATRIPTAN TAB, 100MG",standard,2020-03-23
153,"SUMATRIPTAN TAB, 25MG",standard,2020-03-23
"4,555",SUPER SEL CATH PLACMT 1 OR > 2ND,standard,2020-03-23
"9,834",SUPER SEL CATH PLACMT 1 OR > BILA,standard,2020-03-23
836,SUPERFICIAL MUSCLE BIO,standard,2020-03-23
"4,862","SUPPLIES,NON-STERILE,PENUMBRA",standard,2020-03-23
253,SUPPORT SHOULD KIT DISP 90403,standard,2020-03-23
"1,275",SUPRAPUBIC SET COPE LOOP (G16813),standard,2020-03-23
"3,503",SURF ART CROSSLINKSZ2 00584209212,standard,2020-03-23
"5,117",SURF ART INS NEXGEN LPS SIZE CD,standard,2020-03-23
"8,724",SURF ART NEX SZE 4-6 00588005014,standard,2020-03-23
"7,164",SURF ART NEXG SZE14MM00591705014,standard,2020-03-23
"4,612",SURF ART NEXG SZGH 00596205012,standard,2020-03-23
"10,107",SURF ART NEXGED SZG 00599405023,standard,2020-03-23
"4,921",SURF ART NEXGEN SZEF 00596204017,standard,2020-03-23
"4,962",SURF ART PERSONA SZCD 42521400513,standard,2020-03-23
"5,117",SURF ART SZE-F 3-4 00596203217,standard,2020-03-23
713,SURG. PATHOLOGY LVL III,standard,2020-03-23
"3,430","SURG.PATH-PROSTATE BX,ANY METHOD",standard,2020-03-23
538,SURGICAL ABSORB HEMOSTAT,standard,2020-03-23
"1,118","SURGICAL HEMOSTAT SNOW, 4X4",standard,2020-03-23
350,SURGICAL PATHOLOGY LVL 1,standard,2020-03-23
350,SURGICAL PATHOLOGY LVL II,standard,2020-03-23
713,SURGICAL PATHOLOGY LVL IV,standard,2020-03-23
"1,088",SURGICAL PATHOLOGY LVL V,standard,2020-03-23
"1,088",SURGICAL PATHOLOGY LVL VI,standard,2020-03-23
261,SURGICEL,standard,2020-03-23
430,"SURGICEL ABSORBABLE HEMOSTAT,4X8",standard,2020-03-23
680,SURGICEL FIBRILLAR 4X4,standard,2020-03-23
381,"SURGICEL FIBRILLAR HEMOSTAT,3X4",standard,2020-03-23
904,SURGICEL FIBRILLER 1IN X 2IN,standard,2020-03-23
237,"SURGICEL HEMOSTAT, 2X14",standard,2020-03-23
344,"SURGICEL,2X14",standard,2020-03-23
"1,911",SUT ANCHOR OSTEORAPT 2.9 72201995,standard,2020-03-23
175,SUT FIBLOOP17.9MM3/8CIRC AR722912,standard,2020-03-23
130,SUT QUILL SRS PDOSZ2 36X36RA1065Q,standard,2020-03-23
121,SUTUR STRTAFIX1.36X36 230XPD2B400,standard,2020-03-23
730,SUTURE #2 FIBERLOOP AR7264,standard,2020-03-23
"2,176",SUTURE 3 PEEK 4.5 223135,standard,2020-03-23
"1,664",SUTURE ANCHOR CORK3.5X10 AR1915FT,standard,2020-03-23
181,SUTURE COTTONY 1MM HC-5 X5798,standard,2020-03-23
173,SUTURE ENDOKNOT VICRYL 0 JK10G,standard,2020-03-23
305,SUTURE ENDOSTITCH 2-0 PO (170053),standard,2020-03-23
313,SUTURE ENDOSTITCH 48 120 170052,standard,2020-03-23
305,SUTURE ENDOSTITCH SURGID (173021),standard,2020-03-23
435,SUTURE ETHIBOND 20 30 GRNWHT V5 P,standard,2020-03-23
285,SUTURE ETHIBOND 2-0 SH 10X86 W/PL,standard,2020-03-23
316,SUTURE ETHIBOND 20 SH PXX85 WPLED,standard,2020-03-23
397,SUTURE ETHIBOND 2-OSH PXX86 W/PL,standard,2020-03-23
134,SUTURE ETHILON 9-0BV100-4 2829G,standard,2020-03-23
271,SUTURE FIBERLOOP 2 15IN BL AR7233,standard,2020-03-23
573,SUTURE FIBERTAPE 2MM 54IN AR7237,standard,2020-03-23
218,SUTURE FIBERWIRE #5,standard,2020-03-23
271,SUTURE FIBERWIRE 2MM 7IN AR723377,standard,2020-03-23
263,SUTURE FIBERWIRE 2MM AR72377T,standard,2020-03-23
126,SUTURE FIBERWIRE 3-0 18INAR722701,standard,2020-03-23
175,SUTURE FIBERWIRE 4-0 20INAR722920,standard,2020-03-23
301,SUTURE FIBERWIRE#2 AR-7235,standard,2020-03-23
130,SUTURE GORETEX CU2 PS4 48IN 2U22A,standard,2020-03-23
143,SUTURE GORETEX CV2 2N05A,standard,2020-03-23
145,SUTURE GORETEX CV4 36IN,standard,2020-03-23
139,SUTURE GORETEX CV6 6K02B,standard,2020-03-23
120,SUTURE GORETEX CV7-T TC-9 24IN,standard,2020-03-23
130,SUTURE GORETEXCV5 TT13 TAPER,standard,2020-03-23
153,SUTURE GORETEXCV6 TTC13 24IN,standard,2020-03-23
186,SUTURE GORTEX CV6 PT9 6MO6A,standard,2020-03-23
843,SUTURE LASSO 48* LEFT,standard,2020-03-23
843,SUTURE LASSO CORKS (AR-4068-25TR),standard,2020-03-23
843,SUTURE LASSO SD 45 DEGREE CRVD RT,standard,2020-03-23
843,SUTURE LASSO STRAIGHT 90*,standard,2020-03-23
224,SUTURE MERSILENE CTXCTX316X12 RS2,standard,2020-03-23
157,SUTURE ORTHOCORD 2 MO7 223104,standard,2020-03-23
"2,106",SUTURE ORTHOCORD MO7 100CM 223114,standard,2020-03-23
"1,921",SUTURE PASSER CRESCENT XL 232005,standard,2020-03-23
934,SUTURE PASSER SGL USE 224038,standard,2020-03-23
934,SUTURE PASSER1STPASS SGLUSE224039,standard,2020-03-23
176,SUTURE PROLENE 50 24 BLU MONO C1,standard,2020-03-23
204,SUTURE PROLENE 5-0 C1 MB321,standard,2020-03-23
269,SUTURE PROLENE 60 24 BLU MONO BV1,standard,2020-03-23
201,SUTURE PROLENE 60 30 BLU MONO C1,standard,2020-03-23
176,SUTURE PROLENE 6-0 C1 M8718 18IN,standard,2020-03-23
272,SUTURE PROLENE 7-0 18IN BL MONO B,standard,2020-03-23
337,SUTURE PROLENE 70 24 BL MONO CC M,standard,2020-03-23
272,SUTURE PROLENE 70 24 BLU MONO BV1,standard,2020-03-23
325,SUTURE PROLENE 7-0 24IN BLU MONO,standard,2020-03-23
341,SUTURE PROLENE 80 18 M8738 BV1305,standard,2020-03-23
173,SUTURE PROLENE 8-0 18IN BLU MONO,standard,2020-03-23
174,SUTURE PROLENE 8-0 24IN 8732HBVI3,standard,2020-03-23
335,SUTURE PROLENE 8-0 24IN BLU MONO,standard,2020-03-23
148,SUTURE QUILL 2-0 16/16 RS1005Q,standard,2020-03-23
149,SUTURE QUILL PDO2 36X36CM RX1066A,standard,2020-03-23
130,SUTURE QUILL SRS2-0 30X30 YA1024Q,standard,2020-03-23
759,SUTURE SHUTTLE 45D LEFT 251003,standard,2020-03-23
759,SUTURE SHUTTLE 45D LRT 251004,standard,2020-03-23
759,SUTURE SHUTTLE 90DEG 251005,standard,2020-03-23
148,SUTURE STL MULTI 20 24 CT BB1SKS3,standard,2020-03-23
119,SUTURE STRATAFIX 36X36 SXPD2B202,standard,2020-03-23
124,SUTURE STRATAFIX 45CM SXPP1A400,standard,2020-03-23
305,SUTURE SURGIDAC 2-0 48IN (173023),standard,2020-03-23
"1,781",SUTURE TAK BIOCOMP3MMAR8934BCNF00,standard,2020-03-23
"1,838",SUTURE TAK BIOCOMPOSITE 3.0MM,standard,2020-03-23
204,SUTURE TAPE 1.3 WHT/BLUE AR7500,standard,2020-03-23
134,SUTURE ULTRABRAID LL #2 72202965,standard,2020-03-23
274,SUTURE ULTRATAPE 2MM 72203896,standard,2020-03-23
274,SUTURE ULTRATAPE COBRAID 72203897,standard,2020-03-23
262,SUTURE VICRYL 0 18IN VIOL EJ10G,standard,2020-03-23
207,SUTURE VICRYL O 27 VIO TN JTNOG,standard,2020-03-23
139,SUTURE VLOC 180 2-0 12INVLOCL0615,standard,2020-03-23
159,SUTURE VLOC 180 2-0 18INVLOCL0325,standard,2020-03-23
749,SUTURE VLOC 180 VLOCL0306,standard,2020-03-23
212,SUTURE VLOC 90 2-0 VOLCM0625,standard,2020-03-23
191,SUTURE VLOC 90 3-0 VLOCM0644,standard,2020-03-23
146,SUTURE VLOC 90 3-0 VLOCM1744,standard,2020-03-23
172,SUTURE VLOC GS21 VLOCL0316,standard,2020-03-23
154,SUTURE VLOC GS21 VLOCL0326,standard,2020-03-23
169,SUTURE VLOC GS21 VLOCN1126,standard,2020-03-23
332,SWAN CATHETER ONLY,standard,2020-03-23
267,SWEAT CHLORIDE COLLECTION,standard,2020-03-23
"1,605",SWIVELOCK 3.5X8.5 ANCHOR KIT,standard,2020-03-23
"2,481",SWIVELOCK DX 3.5X8.5 AR8978P,standard,2020-03-23
"10,176","SYNAGIS INJ., 50MG.",standard,2020-03-23
191,SYRINGE INFLATION 60ML M00550601,standard,2020-03-23
227,SYRNG ENCORE 26 INFL DEV 15-105,standard,2020-03-23
"7,298",SYS FLEX SHOULD6MMREV TRAY DWF501,standard,2020-03-23
"6,517",SYS IMPLANT AC REPAIR 2MM AR2271,standard,2020-03-23
"22,376",SYS SHUNT VALVE CEREB 823111,standard,2020-03-23
"7,030",SYS SLING ADV MIDURETHM0068502000,standard,2020-03-23
"1,020",SYS VENT EDS3 CSF EXT DRAIN821731,standard,2020-03-23
"10,043",SYST BIRTH CNTL ESSURE PRM ESS305,standard,2020-03-23
327,SYST CEMENT MIX REVOLUT0606553000,standard,2020-03-23
"1,523",SYST CLOSURE PERCLOSE 6FR 1267303,standard,2020-03-23
"6,803",SYST CORON ACROBAT I STAB OM1000,standard,2020-03-23
"4,213",SYST CORONORY ACROBAT L XP5000,standard,2020-03-23
"1,742",SYST DRAIN CERESPINE INS8401,standard,2020-03-23
"7,298",SYST FLEX 40MM TRAY DWF500,standard,2020-03-23
"7,787",SYST FLEX SHOULD 40MM DWF510,standard,2020-03-23
"5,123",SYST IMPL DRILL PIN SGLUSE AR2260,standard,2020-03-23
195,SYST INTERPULSE SUCTION 021011000,standard,2020-03-23
"18,244",SYST ISOLATOR SURG ABLAT EMT1,standard,2020-03-23
299,SYST LAP ALEXIS 2.5-6 C8701,standard,2020-03-23
"2,647",SYST MENISCAL FASTFIX360 72202468,standard,2020-03-23
"2,647",SYST MENISCAL FASTFIX360 72202469,standard,2020-03-23
"1,103",SYST MIX & DELIVERY SYST ABS1000,standard,2020-03-23
623,SYST TISS RETREIV12X240EMP160ECOS,standard,2020-03-23
623,SYST TISSU RETRIEV12X240EMP200ECO,standard,2020-03-23
668,SYSTEM CEMENT MIX 0606563000,standard,2020-03-23
708,SYSTEM CEMENT MIXING COMPACT VACC,standard,2020-03-23
768,SYSTEM FAST FIX 360 STR 72202674,standard,2020-03-23
"7,787",SYSTEM FLEX SHOULD 40MM DWF520,standard,2020-03-23
"7,787",SYSTEM FLEX SHOULDER 60MM DWF521,standard,2020-03-23
"3,941",SYSTEM KIT TENODESIS IMPL AR2290,standard,2020-03-23
673,"T CELL, TOTAL",standard,2020-03-23
329,T3 (TOTAL) SERUM,standard,2020-03-23
150,T3 (UPTAKE) SERUM,standard,2020-03-23
"1,671",T3 REVERSE,standard,2020-03-23
194,T4 (TOTAL) SERUM,standard,2020-03-23
"1,089","T4, T8 RATIO",standard,2020-03-23
227,TACK PLATE ACUMED TI PLPTACK,standard,2020-03-23
16,"TACROLIMUS CAP, 1MG",standard,2020-03-23
25,"TACROLIMUS CAP, 5MG",standard,2020-03-23
41,"TACROLIMUS CAP,0.5MG",standard,2020-03-23
"1,399","TACROLIMUS INJ, 5MG / 1 ML",standard,2020-03-23
3,"TAMOXIFEN CITRATE TAB, 10MG",standard,2020-03-23
24,"TAMSULOSIN CAP, 0.4MG",standard,2020-03-23
"3,349",TANDEM BIPOLAR 28 / 57,standard,2020-03-23
"3,349",TANDEM BIPOLAR 49MM,standard,2020-03-23
"1,022",TAP BONE CANN 4.5 AR8956C45T,standard,2020-03-23
"2,957",TAP CERV OASYS3.5MM DISP 48560314,standard,2020-03-23
"3,921",TAP ES2 CANN FOR6.5 SCREW48280165,standard,2020-03-23
"2,207",TAP MARKER XIA 5X35 48857535,standard,2020-03-23
"1,511",TAP OASYS OCCIPUT 3.5 48561053,standard,2020-03-23
"3,921",TAP SCREW 5.5 CANN 48280155,standard,2020-03-23
"1,722",TAP SCREW OASYS 18MM 48561314,standard,2020-03-23
"2,207",TAP SERRATO 5.5 48260055,standard,2020-03-23
"2,207",TAP SERRATO 6.5 48260065,standard,2020-03-23
"2,207",TAP XIA 5.5 48856055,standard,2020-03-23
"2,207",TAP XIA 5X30 48857530,standard,2020-03-23
"2,207",TAP XIA MOD 5.0 48556050,standard,2020-03-23
325,"TAPE, GLOW N TELL",standard,2020-03-23
575,TAPER ASSEMBLY 135DEGREES,standard,2020-03-23
"1,849",TB TEST CELL IMMUN MEASURE,standard,2020-03-23
696,"TB TEST-AG RESPONSE,T-CELL SUSP",standard,2020-03-23
5,"TBO-FILGRASTIM,@1MCG,INJ(480/.8ML",standard,2020-03-23
5,"TBO-FILGRASTIM,PER 1 MCG,INJ(300)",standard,2020-03-23
"4,347",TEE(ESOPH ECHO)W/CONTRAST-COMPLET,standard,2020-03-23
"1,379","TEE, PLACEMENT OF PROBE ONLY",standard,2020-03-23
"3,650",TEE-TRANS ESOPHAGEAL ECHO COMPLET,standard,2020-03-23
"1,144",TEE-TRANSESOPHAGEAL ECHO LIMITED,standard,2020-03-23
52,"TELAVANCIN INJ, 250MG VIAL",standard,2020-03-23
36,"TELAVANCIN INJ, 750MG VIAL",standard,2020-03-23
4,"TEMAZEPAM CAP, 15MG",standard,2020-03-23
"1,229",TEMP TRANSCUTANEOUS PACING,standard,2020-03-23
"1,196",TEMPORARY PACING LEAD,standard,2020-03-23
"4,670",TENDON ANCHORS REGENETEN 25041,standard,2020-03-23
665,"TENECTEPLASE INJ, 50MG VIAL",standard,2020-03-23
230,"TENOFOVIR TAB, 300MG",standard,2020-03-23
9,TERAZOSIN HCL CAP 1MG,standard,2020-03-23
8,TERAZOSIN HCL CAP 5MG,standard,2020-03-23
8,TERAZOSIN HCL TAB 2MG,standard,2020-03-23
27,TERBUTALINE 1MG INJ,standard,2020-03-23
31,TERBUTALINE 2.5MG TAB,standard,2020-03-23
4,TERBUTALINE 5MG TAB,standard,2020-03-23
277,"TERCONAZOLE 3 VAG SUPP, 80 MG",standard,2020-03-23
252,TERCONAZOLE 7 VAG CREAM 0.4% 45G,standard,2020-03-23
600,TESTOSTERONE,standard,2020-03-23
525,"TESTOSTERONE, FREE",standard,2020-03-23
"2,567","TETANUS IMMUNE GLOBULIN,@250U,INJ",standard,2020-03-23
298,TETANUS/DIPHTHER/PERTUSSIS INJ SY,standard,2020-03-23
231,TETANUS/DIPTHER/PERTUS 5 UNIT/2.5,standard,2020-03-23
63,TETRACAINE OPTH SOL .5% (1ML),standard,2020-03-23
53,"TETRACAINE SPINAL INJ,1%",standard,2020-03-23
69,TH I131 SO IODIDE CAP PER MCI,standard,2020-03-23
332,THEOPHYLLINE,standard,2020-03-23
3,THEOPHYLLINE 200MG TAB SA,standard,2020-03-23
1,THEOPHYLLINE 80MG/15ML UD,standard,2020-03-23
2,THEOPHYLLINE CAP SR 100MG,standard,2020-03-23
7,THEOPHYLLINE TAB SR 400MG,standard,2020-03-23
24,"THEOPHYLLINE TAB SR, 300MG",standard,2020-03-23
161,THER/PROPH/DIAG INJ ADD-ON,standard,2020-03-23
206,"THER/PROPH/DIAG INJ, SC/IM",standard,2020-03-23
416,"THER/PROPH/DIAG INJ,IV PUSH",standard,2020-03-23
576,THER/PROPH/DIAG IV INF ADDON,standard,2020-03-23
582,"THER/PROPH/DIAG IV INF,INIT.",standard,2020-03-23
168,THER/PROPH/DX CONCURRENT INFUSION,standard,2020-03-23
37,THERABAND,standard,2020-03-23
"3,578",THERAPEUTIC APHERESIS-PLASMA,standard,2020-03-23
"2,200",THERAPEUTIC APHERESIS-PLATELETS,standard,2020-03-23
175,THERAPEUTIC EXERCISE PT,standard,2020-03-23
297,THERMODILUTION CATHETER ONLY,standard,2020-03-23
494,THIAMINE - VITAMIN B1,standard,2020-03-23
35,THIAMINE HCL @ 100 MG INJ,standard,2020-03-23
0,"THIAMINE TAB, 100MG",standard,2020-03-23
420,THIGH SUPPORT FOAM DISP 72201813,standard,2020-03-23
4,THIOTHIXENE 10MG CAP,standard,2020-03-23
7,THIOTHIXENE 1MG CAP,standard,2020-03-23
14,THIOTHIXENE 2MG CAP,standard,2020-03-23
21,"THIOTHIXENE CAP, 5MG",standard,2020-03-23
342,THORACIC SPINE 2 VIEW,standard,2020-03-23
404,THORACIC SPINE 3 VIEW,standard,2020-03-23
426,THORACIC SPINE MIN. 4 VIEW,standard,2020-03-23
356,THORACOPORT 11.5MM,standard,2020-03-23
0,"THROMBATE 111, INJ",standard,2020-03-23
"37,482",THROMBC/INF.DIAL.CIR.W/IV STENT(S,standard,2020-03-23
"24,615",THROMBC/INF.DIAL.CIR.W/TR.B.ANGIO,standard,2020-03-23
"11,225","THROMBC/INF.DIAL.CIRC,INC.IM/INJ",standard,2020-03-23
"2,339","THROMBIN RECOMB TOPICAL PWD,20000",standard,2020-03-23
585,"THROMBIN RECOMB TOPICAL PWD,5000I",standard,2020-03-23
"5,153",THROMBLYTIC ART/VEN THERAPY,standard,2020-03-23
"9,173",THROMBOLYTIC ART THERAPY,standard,2020-03-23
"2,770",THROMBOLYTIC VENOUS THERAPY,standard,2020-03-23
379,THYROGLOBULIN,standard,2020-03-23
"5,602",THYROID CAR NET WHOLE,standard,2020-03-23
"2,250",THYROID IMAGE W/BLD FLOW W/UPTAKE,standard,2020-03-23
"1,472",THYROID SONOGRAPHY,standard,2020-03-23
"1,188",THYROID STIM. IMMUNO.,standard,2020-03-23
391,THYROID STIMULATING HORM (TSH),standard,2020-03-23
"8,424","THYROTROPIN ALPHA INJ, 1.1MG",standard,2020-03-23
346,THYROXINE BIND GLOB (TBG),standard,2020-03-23
"5,499",TIB BASE ATTUNE SZ4 150670004,standard,2020-03-23
"5,499",TIB BASE ATTUNEBEAR SZ3 150670003,standard,2020-03-23
"5,499",TIB BASE ATTUNEBEAR SZ5 150670005,standard,2020-03-23
"5,499",TIB BASE ATTUNEBEAR SZ6 150670006,standard,2020-03-23
"5,499",TIB BASE ATTUNEBEAR SZ7 150670007,standard,2020-03-23
"5,499",TIB BASE ATTUNEBEAR SZ8 150670008,standard,2020-03-23
"5,499",TIB BASE ATTUNEBEAR SZ9 150670009,standard,2020-03-23
"5,499",TIB BASEPLATE ATTUNE SZ1 15067000,standard,2020-03-23
"5,499",TIB BASEPLATE ATTUNESZ2 150670002,standard,2020-03-23
"28,834",TIB BASEPLATE ATTUNESZ4 150660004,standard,2020-03-23
"7,126",TIB BASEPLATE CEMTLSSSZ1 5536B100,standard,2020-03-23
